 Lista de Imóveis da Caixa,Unnamed: 1,Data de geração:,05/01/2024,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
 8444406708674 ,GO ,LUZIANIA ,CHAC MARAJOARA A ,"RUA LEBLON, CASA 01, QD 03, LT 14 ","59.853,60","108.000,00",44.58,"Casa, 58.44 de área total, 57.76 de área privativa, 150.01 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406708674
 8444404142673 ,GO ,LUZIANIA ,SAO CAETANO ,"R B, N. SN, QUADRA 09, CHACARA 07, CASA16 ","72.046,00","130.000,00",44.58,"Casa, 55.73 de área total, 55.73 de área privativa, 113.91 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404142673
 8444401138004 ,GO ,LUZIANIA ,PARQUE SOL NASCENTE ,"AVENIDA DAS PALMEIRAS, N. SN, QUADRA 126, LOTE 10, CASA 10 ","58.191,00","105.000,00",44.58,"Casa, 48.29 de área total, 48.29 de área privativa, 120.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444401138004
 8444406245712 ,GO ,LUZIANIA ,PARQUE SOL NASCENTE ,"RUA 20, N. SN, CS 02, QD 45, LT 07 ","58.191,00","105.000,00",44.58,"Casa, 0.00 de área total, 59.67 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406245712
 8444407148397 ,GO ,LUZIANIA ,PARQUE SOL NASCENTE ,"RUA 05, N. SN, CS 01, LT 16, QD 03 ","50.986,40","92.000,00",44.58,"Casa, 0.00 de área total, 55.77 de área privativa, 180.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407148397
 8444401003397 ,GO ,LUZIANIA ,PARQUE SANTA FE ,"RUA 12, N. SN, LOT PQ STA FE, QD 82, LT 02, CASA 02 ","61.516,20","111.000,00",44.58,"Casa, 0.00 de área total, 54.96 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444401003397
 8444402805110 ,GO ,LUZIANIA ,PARQUE SANTA FE ,"RUA 07 CS 01, QD 33 LT 19 ","69.275,00","125.000,00",44.58,"Casa, 0.00 de área total, 62.69 de área privativa, 165.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402805110
 8444402079664 ,GO ,LUZIANIA ,PARQUE INDUSTRIAL MINGONE ,"QUADRA 7, N. SN, LOTE B, CASA 02 ","47.661,20","86.000,00",44.58,"Casa, 55.25 de área total, 55.25 de área privativa, 701.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402079664
 8444416636536 ,GO ,LUZIANIA ,VILA JURACY ,"R 15 A, N. ., Apto 201 ","81.467,40","147.000,00",44.58,"Apartamento, 67.78 de área total, 56.52 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416636536
 8555513522975 ,GO ,LUZIANIA ,SETOR MANDU ,"RUA 15 (ATUAL RUA ZORAIDE RORIZ CARNEIRO), N. SN, QD 78, LT 01-A ","55.420,00","100.000,00",44.58,"Casa, 0.00 de área total, 52.77 de área privativa, 170.09 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555513522975
 8444400642086 ,GO ,LUZIANIA ,SETOR NORTE ,"RUA 11, N. SN, CS 03, QD 02, LT 15 ","52.649,00","95.000,00",44.58,"Casa, 0.00 de área total, 53.38 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444400642086
 8444407355970 ,GO ,LUZIANIA ,JARDIM DO INGA ,"RUA LUZIANIA, N. -, QUADRA 114, LOTE 23, CASA 01 ","62.624,60","113.000,00",44.58,"Casa, 69.44 de área total, 69.44 de área privativa, 161.25 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407355970
 8444422077152 ,GO ,LUZIANIA ,JARDIM DO INGA ,"RUA 09 DE JULHO, Apto 102, QD 59, LT 43 - RES ARAD PLAZA 2018 ","79.250,60","143.000,00",44.58,"Apartamento, 71.67 de área total, 71.67 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422077152
 8444402504624 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA X ,"QUADRA 441, N. SN, CS 01, LT 20, RUA 329, GARAGEM 01 ","62.070,40","112.000,00",44.58,"Casa, 0.00 de área total, 56.89 de área privativa, 173.75 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402504624
 8444417290978 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA X ,"QUADRA 432, N. S/N, CS 02, LT 17, RUA 197 ","79.250,60","143.000,00",44.58,"Casa, 0.00 de área total, 71.40 de área privativa, 180.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417290978
 8555511581532 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA X ,"QUADRA 449, N. S/N, LT 10, RUA 325 ","109.731,60","198.000,00",44.58,"Casa, 0.00 de área total, 95.00 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555511581532
 8555519333104 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA X ,"RUA 265, CS 01 QD 482 LT 13 ","61.516,20","111.000,00",44.58,"Casa, 0.00 de área total, 53.76 de área privativa, 180.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555519333104
 8444404183590 ,GO ,LUZIANIA ,CHACARAS MARAJOARA ,"RUA UBERLANDIA, CS 11,QD 21, LT 07 ","67.612,40","122.000,00",44.58,"Casa, 55.02 de área total, 55.02 de área privativa, 150.70 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404183590
 8444404850163 ,GO ,LUZIANIA ,CHACARAS MARAJOARA ,"RUA UBERLANDIA, CS 05 QD 21 LT07 ","51.540,60","93.000,00",44.58,"Casa, 0.00 de área total, 55.02 de área privativa, 150.70 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404850163
 8555535132010 ,GO ,LUZIANIA ,CHACARAS MARAJOARA ,"RUA BAURU, N. SN, CS 17, QD 03 ,CH 10 ","58.191,00","105.000,00",44.58,"Casa, 0.00 de área total, 54.75 de área privativa, 154.50 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555535132010
 8555535205956 ,GO ,LUZIANIA ,CHACARAS MARAJOARA ,"RUA BAURU, N. SN, CS 09, QD 03, CH 10 ","59.853,60","108.000,00",44.58,"Casa, 0.00 de área total, 54.75 de área privativa, 207.05 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555535205956
 8555507417103 ,GO ,LUZIANIA ,CENTRO ,"RUA DO COMERCIO (RUA 134), N. S/N, QD 364, LT 05, CS 02 ","46.996,16","84.800,00",44.58,"Casa, 0.00 de área total, 55.57 de área privativa, 180.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555507417103
 8444400465257 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA IX ,"QUADRA 164, N. SN, CS 01, LT 13, RUA 113 ","77.588,00","140.000,00",44.58,"Casa, 0.00 de área total, 54.61 de área privativa, 180.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444400465257
 8444401001190 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA IX ,"QUADRA 62, N. sn, RUA 21, LOTE 01, CASA 01 ","60.962,00","110.000,00",44.58,"Casa, 59.86 de área total, 59.86 de área privativa, 173.75 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444401001190
 8444401155383 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA IX ,"QUADRA 224, N. SN, CS 01, LT 10, RUA 153 ","108.069,00","195.000,00",44.58,"Casa, 100.18 de área total, 100.18 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444401155383
 8444402636601 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA IX ,"QUADRA 131 (RUA 74), N. S/N, LT 23, CS 20 ","46.552,80","84.000,00",44.58,"Casa, 0.00 de área total, 49.35 de área privativa, 81.42 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402636601
 8444403274029 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA IX ,"QUADRA 73, N. SN, CS 07, LT 52, RUA 29 ","55.420,00","100.000,00",44.58,"Casa, 55.13 de área total, 55.13 de área privativa, 87.32 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403274029
 8444406530166 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA IX ,"RUA 190, N. SN, QD 242, LT 03, CS 08 ","64.120,94","115.700,00",44.58,"Casa, 0.00 de área total, 45.28 de área privativa, 105.85 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406530166
 8444417410612 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA IX ,"Q QUADRA 77(RUA 56) - COND JATOBA PLAZA2017, CASA 02, LT 16 ","96.430,80","174.000,00",44.58,"Casa, 85.61 de área total, 85.61 de área privativa, 180.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417410612
 8444420615815 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA IX ,"Q QUADRA 299, N. SN, Apto 201, RUA 107, LOTE 17 ","73.154,40","132.000,00",44.58,"Apartamento, 60.81 de área total, 53.55 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420615815
 8444421306913 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA IX ,"QUADRA 99, N. SN, Apto 102, LT 11, LOT. RES. S VICENTE XVII, RUA 2 ","78.142,20","141.000,00",44.58,"Apartamento, 0.00 de área total, 58.46 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444421306913
 8444422880745 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA IX ,"QUADRA 136, N. SN, Apto 101, LT 15, RUA 92, GARAGEM 101 ","74.262,80","134.000,00",44.58,"Apartamento, 0.00 de área total, 55.16 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422880745
 8444423668146 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA IX ,"QD 135 LT 01 RUA 84, Apto 301 ","65.949,80","119.000,00",44.58,"Apartamento, 0.00 de área total, 57.47 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423668146
 8555516953551 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA IX ,"QUADRA 119 (RUA 72), N. S/N, LT 02, CS 02 ","69.275,00","125.000,00",44.58,"Casa, 0.00 de área total, 61.05 de área privativa, 115.20 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555516953551
 8555518928155 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA IX ,"QD 194 LT 01, N. SN, CS 04, RUAS 136 E 265 ","59.853,60","108.000,00",44.58,"Casa, 0.00 de área total, 56.31 de área privativa, 119.98 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555518928155
 8444401501117 ,GO ,LUZIANIA ,JARDIM ZULEIKA ,"RUA IPIRANGA, N. S/N, QD 28, LT 16, CS 02 ","72.046,00","130.000,00",44.58,"Casa, 0.00 de área total, 65.25 de área privativa, 150.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444401501117
 8444403578559 ,GO ,LUZIANIA ,JARDIM ZULEIKA ,"RUA LINS, N. SN, LT 25, QD 26 ","55.420,00","100.000,00",44.58,"Casa, 0.00 de área total, 51.98 de área privativa, 300.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403578559
 8444408889765 ,GO ,LUZIANIA ,JARDIM ZULEIKA ,"RUA LINS, N. SN, Apto 202, QD 25, LT 19, GARAGEM 202 ","73.154,40","132.000,00",44.58,"Apartamento, 0.00 de área total, 70.86 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408889765
 8444411686896 ,GO ,LUZIANIA ,JARDIM ZULEIKA ,"RUA CACONDE, N. S/N, QD 18, LT 09 ","54.865,80","99.000,00",44.58,"Casa, 0.00 de área total, 60.06 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411686896
 8444412928222 ,GO ,LUZIANIA ,JARDIM ZULEIKA ,"RUA MIRIAN LEMES CAMBRAIA, CS 02, QD 05, LT 25(RUA 02) - RES MARQ ","75.925,40","137.000,00",44.58,"Casa, 92.18 de área total, 92.18 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412928222
 8444415692939 ,GO ,LUZIANIA ,JARDIM ZULEIKA ,"RUA BOM PASTOR, Apto 202, LT 26, QD 18, RES QUERENCIA I ","79.250,60","143.000,00",44.58,"Apartamento, 0.00 de área total, 73.32 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415692939
 8444402077092 ,GO ,LUZIANIA ,PARQUE ALVORADA I ,"AVENIDA IV, N. SN, CS 01, COND BERLIM, LT 15, QD 29 ","56.528,40","102.000,00",44.58,"Casa, 0.00 de área total, 61.61 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402077092
 8444409378578 ,GO ,LUZIANIA ,PARQUE ALVORADA I ,"RUA 22, N. SN, CS 01, QD 155, LT 20 ","59.299,40","107.000,00",44.58,"Casa, 0.00 de área total, 58.17 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409378578
 8444403382263 ,GO ,LUZIANIA ,VILA ISABEL ,"QUADRA, N. 24, RUA 11, LOTE 02, CASA 01 ","58.191,00","105.000,00",44.58,"Casa, 50.12 de área total, 50.12 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403382263
 8444400387442 ,GO ,LUZIANIA ,MANSOES DE RECREIO ESTRELA DALVA IV ,"QUADRA 130 AVENIDA DAS PALMEIRAS, N. S/N, CS 06, LT 01, QD 130 ","54.311,60","98.000,00",44.58,"Casa, 56.37 de área total, 56.37 de área privativa, 104.86 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444400387442
 8444404036989 ,GO ,LUZIANIA ,MANSOES DE RECREIO ESTRELA DALVA IV ,"QUADRA 149 (RUA 28), N. S/N, QD 149, LT 10A, CS 05 ","47.107,00","85.000,00",44.58,"Casa, 0.00 de área total, 58.28 de área privativa, 112.40 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404036989
 8555519618150 ,GO ,LUZIANIA ,SETOR MANDU II ,"RUA 14 ESQUINA COM RUA 15, CS 01 LT 13 QD 30 ","83.021,55","146.500,00",43.33,"Casa, 0.00 de área total, 69.87 de área privativa, 179.20 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555519618150
 8444406379557 ,GO ,LUZIANIA ,JARDIM DO INGA ,"RUA ANAPOLIS, Apto 201, QD 65 LT 53 ","69.704,10","123.000,00",43.33,"Apartamento, 0.00 de área total, 61.63 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406379557
 8444407294377 ,GO ,LUZIANIA ,JARDIM DO INGA ,"RUA LUZIANIA, N. SN, CS 02, LT 23, QD 114 ","77.921,25","137.500,00",43.33,"Casa, 0.00 de área total, 69.44 de área privativa, 161.25 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407294377
 8444411021487 ,GO ,LUZIANIA ,CHACARAS MARAJOARA ,"RUA LEME, N. s/n, QUADRA 07, LOTE 11, CASA 13 ","69.760,77","123.100,00",43.33,"Casa, 105.46 de área total, 55.91 de área privativa, 127.05 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411021487
 8068820091343 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA I ,"RUA CIRO DOS ANJOS, QD 23, LT 22 ","92.372,10","163.000,00",43.33,"Casa, 0.00 de área total, 103.95 de área privativa, 450.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8068820091343
 8444411694520 ,GO ,LUZIANIA ,PARQUE ALVORADA II ,"RUA 55, N. SN, CS 02, LT 11, QD 184, RES DIVIDA II ","70.837,50","125.000,00",43.33,"Casa, 0.00 de área total, 64.57 de área privativa, 180.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411694520
 8444406615668 ,GO ,LUZIANIA ,PARQUE ALVORADA I ,"RUA RAIMUNDO BERNARDO DOS SANTOS, N. S/N, CASA 02, QD 110, LT 07 - RUA 20 ","77.071,20","136.000,00",43.33,"Casa, 69.94 de área total, 69.94 de área privativa, 180.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406615668
 8444426142897 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA IX ,"QUADRA 240, N. S/Nº, Apto 202, RUA 82, LOTE 05 ","81.775,30","137.000,00",40.31,"Apartamento, 72.19 de área total, 54.37 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426142897
 8555512010180 ,GO ,LUZIANIA ,SETOR NORTE ,"RUA 22, N. SN, CS 01, AUGUSTO PERES III, LT 17, QD 02 ","74.400,00","124.000,00",40.00,"Casa, 0.00 de área total, 53.38 de área privativa, 90.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555512010180
 8444402152922 ,GO ,LUZIANIA ,JARDIM JOCKEI CLUBE ,"AVENIDA SAO PAULO, N. SN, CS 01, QD 12, LT 03 ","93.600,00","156.000,00",40.00,"Casa, 0.00 de área total, 77.39 de área privativa, 150.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402152922
 8444410750175 ,GO ,LUZIANIA ,JARDIM JOCKEI CLUBE ,"AVENIDA SAO PAULO, CASA 02, QD 11, LT 03 ","80.580,00","134.300,00",40.00,"Casa, 60.06 de área total, 60.06 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410750175
 8444419039911 ,GO ,LUZIANIA ,JARDIM DO INGA ,"RUA PORTUGAL, N. SN, Apto 01, LT 09, QD 96, RES SANTHIAGO VII ","100.200,00","167.000,00",40.00,"Apartamento, 0.00 de área total, 70.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419039911
 8444423650778 ,GO ,LUZIANIA ,JARDIM DO INGA ,"RUA DOUTOR ARY ALBUQUERQUE, Apto 01, LT 14, QD 71 ","99.600,00","166.000,00",40.00,"Apartamento, 75.75 de área total, 60.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423650778
